text,label
user negative enright i have dated a few asians though what the count for,0
"in hopes of recruiting more women, isis opens jihadi finishing school",0
our taxi driver is fucking retarded.. he doesnt know how to get from grapevine to lewisville,1
tinggal nunggu berita banjir etanol di rumah beliau,1
and then suddenly shes not yo hoe no mo,1
today  did my hair and makeup.. he always tries to make me look like a monkey.,0
"#ILCBoedionoCentury ketika ini terjadi, saya ikuti kasus ini cukup intens. Meski sekarang agak lupa...; Tapi kuncinya kita cuma butuh 2019 Ganti Presiden! Itu...",1
breaking egypt   send home amr warda after blackmailing women nudes,0
list of bitches who want my dick...,1
says the little commie thot. i bet that  is more than your hourly rate,1
apparently not in the us  this place is so ghetto,1
man in zebra print dress robs bank,0
Bagus..👍,0
where is bernard goetz when you need him ?,0
she is a monkeying around.  url,0
merinding gua??,0
a industry dominated by not only whites but white males it needs to be diversified tremendously,0
hillary was sure she would be president too.,0
condom were invent for that sole purpose,0
"Itu ada bukti gak,,,,,, klau ada bukti gampang,tinggal buat laporan,ada pasalnya kok. Jangan marah2 gak jelas,,,, itu orang tua sama bodohnya berarti. Gak ada gunanya teriak2,,,, itu mlah memperlihatkan kebodohan dan ketololan kamu.",1
"for the last time, the captain takes the field at yankee stadium.",0
tom ford probably fucking all these hoes; he probably would be if he wasnt a homosexual,1
with democrats sociability quotient its no wonder democrats think about gun control all the time!,1
yet another sand nigger heard from,1
hts has stormed the islamic court in ariha thus entering ariha,0
semoga saja nikahannya lancar y mb jangan berlarut sedih kalau tirinya tidak yang kandung sj alasan anak kandung melarang sj sudah balikkan istri pertamanya kalau sibapak berrti cerita yaa,0
"""anjing peliharaan itu suka duduk dekat jendela""",1
Bayu menolak mandi??,1
i m surprised they re not holding the gun back to front .,1
"Allah SWT yang di-sembah2 Muslim berkoar sombong: paling kuasa, paling besar, paling sakti, nyatanya dungu & biadab",1
"""Saya segenap hati minta maap""",0
user lmfao i hate you,1
nah you bob.,0
dykes for natasha romanoff,1
their salsa negro is awesome...,0
liberal hypocrisy at its finest,0
another fucking pittsburgh nazi. philly antifa is naming names and its glorious. url,1
"Hebatnya kekuatan warga korea itu hebat bisa menggulingkan instansi , sedangkan di konoha warga protes keras = di tangkap",0
ANAK ABI LC,1
"i guess even your white laundry is racist, since you arent suppose to wash whites with coloreds,",1
oh my. there was an oreo baked into that chocolate chip cookie. surprise,0
youre a faggot;youre a texas fan...,1
come on texans! this man can not replace   ever! maga,1
Hai :3,0
for lying? how much is the dncsorosantifa paying her? hows your chinese spy doing?,1
user fellas is it gay,0
cancelsouthpark they were liberals when you were still suckin on your mommas titty at the other woodstock.,1
quick preview summary  blame democrats blame obama blame gun control blame blacks passively blame democrats,1
it is just outstanding .,0
it not safe for muzzies lee lee deus vult,1
user le dindu nuffin lol,0
but youre still a faggot,1
jari jari kaki mirip jarinya tukang panggul,1
"barang siapa takut pada Allah & bertakwa padaNya, mereka yg dapat kemenangan (24:52) SALAH, takutlah pada Densus 88",1
arent they all tho bro? rt  i hate a nosey bitch....;some more than others,1
when a hoe wants to talk about morals,1
USER ditindas oleh presiden sendiri???. jika MUI tetap berkeras seperti ini maka MUI sendirilah yg memutuskan hubungan dg ummat.',1
my homie medicine hoe no versace this nigger,1
Xl kunyuk balik ke as lah taikk',1
some universities have a substantial number of lectures available for free online .,0
seen street niggas dick ride,0
Inilah yang ingin saya coba,1
"sebenernya ariel sm caitlin malu bgt dan deg2an parah itu, abidzar lu ko bisa sepede itu si ngomong sumpah",1
"""Iya lo kamu mirip monyet mel""",1
do a split on the dick if you really with the shits little bitch  ok meek,1
video dokumenter itu membahas kehidupan monyet di hutan,0
the fuck be wrong with these bitches? nobody knows,1
he a kike pretending to be a christian,1
USER mata gue picek sama dia yg pake koma koma',1
win a  shot rotary polish flare launcher  rga url maga molonlabe nra a firearms,0
fucking chinks in clash of clans always fuck me up. bitch ass kamikaze faggots.,1
cowok² begitu ngarepin apasi?😂 ga kaget,1
agreed. bring your dollar bills!,0
user there  different type of arabs,0
ya lit stupid ass bitch i aint fuccin witchuuuu ;;,1
tunggu klarifikasi dlu deh tapi klau bener sakit sih🥺,0
same here nigga the minute it dropped i got it. fuck with our team bitch,1
"USER USER USER USER USER USER USER USER USER USER USER USER bangsad lu nan, marah ni gue'",1
stuck up serious bitches are possibly the worst type of girls. ever.,1
yes and she is the biggest joke in bb history.,0
and now vigilante harassment of us official carrying out their jobs in regards to illegals,0
"""Cowoknya ga ada cakep cakepnya""",1
"""erick yang kek gini yang gua kangenin, keep it up bruuh""",0
realy bama dude speak russian wtf are you retard that not right at all,1
user user no one inayah a retarded faggot rather have porridge that the reason u numpty you are big gay,1
theyre still building and hiding nukes but yeah your pops got played like the udiot he is.,1
Rasanya seperti Pengen di Anjim,1
told dat bitch get right or get left,1
you will know it is a nightmare on day you wake up and you have a black muslim running your country .,1
you rebel. next youll be ripping mattress tags off. its a slippery slope.,0
notto post an unpopular opinion but crystal reed is still one of the most beautifulwomen,0
ware da colored elite meet to eat,1
me girl otherwise you just a sad ass bitch,1
"im not weird, youre just a faggot",1
eliminate jews and wed be living on mars in  years.,1
liberty and justice for all rt  go get me a sandwich nigger or ill kill you,1
"your supposed to be red pilled, but your eyes wide shut.",0
munkin pintu nya di copot [smile][happy],0
"orang bener jodoh nya ya bener, orang gak bener ya jodohnya tidak akan bener rempong ðŸ¤£",1
i want affection  but i also want to be left alone ... do you see the issue here?;fag,1
woman pulls pistol on loud mouth girl  youtube,0
automatically suspicious of white folk who try too hard to show they like us darkies.,1
Memang sehebat apa sepakbola korea? Memang lebay aja...gagal kok ngamuk kelewatan.,1
Kena prengg😅,1
seharusnya klo belum tau betul jelasnya jangan di bikin konten bang .. mendingan buat konten nya kalo udh dr jepang baru ceritaa kan malu sendiri kan,0
Tim gak suka pasangan ini si cewek sok manja banget euuhh??,1
Dhlah mempermalukan gw ini,0
the hardestworking fake former wh press secretary in show bidness...,0
user user wait wait you dumb nigger,1
hey pussy you still there?,1
"""bajuku kelihatan norak kalau dipadukan dengan tas ini""",0
they are extremely simple.,1
user so the nazis at user hate free speech,0
dengernya kok gw jd ngang ngong ngang ngong sih??,0
just getting in! i hope so. cause they stunk it up last night.,0
send this spear chucking jigaboo to somalia,1
user user i can lmao theater meets ghetto i will snap them in a second,0
USER USER USER Orang kristen sok tau islam amat lu...\n\nKlo ga tau tentang islam ga usah komen lu.... sunat dulu sono baru komen',1
"""aku kelihatan aneh di video call karena sudut kameranya""",0
have but fuck the grammar nazis,0
user omg yes arab muslims rise,0
you are whoring yourself out for nra !,1
percent of white people voted moore percent of coons voted against him,1
is so biased against conservativeseveryone should drop google and use bing or duckduckgo.,1
a black man with a moslem name is an abeed,1
masalah,0
"Kurang aksesoris sama model rambutnya sih menurutku, bajunya terlalu ramai buat dia yg gemoy",1
ya kali kejayaan selamanya bang ðŸ˜‚,1
our government should be hanging this bitch,1
user your actually gonna get raped by bayern bro,0
"""ust"" ah sudahlah",0
user the immigrants that wanted to create a land for immigrants,1
they need to give them mandatory dna tests and kick them all out of france .,1
he is so confused. one of the liberals running loose beaware url,0
all these niggas makin babies i jus wanna make a million,0
republcanswithoutballs kag  maga qanon fakenewsinternetbillofrights winning,0
horny teens dm me to trade gayteen gaytrade gaysnap,0
i can  t go out sad over no nigga,1
user the nazis like you got owned today owned,0
take a stand against all violence!  talk to your antifa friends.,0
trey gowdy demolishes fbi rat peter strzok at live congressional hearing,1
just got a new fish its albino and i named him shaquita yee; bahaha,0
i am a liberal and i have consensual sex with more women than the guys you see in porn,0
gitmo could resolve holders issues along with all of obamas clowns,1
"Hijrah katanya, tapi hijrahnya kearah yg lebih parah lagi, karna ada sarananya DUIT, jadilah dia ahlikul MABOK dan penikmat selangkangan PECUN, sudah dasarnya isi otak cuma SEMPAK susah di robah,'",1
next time you see a mooslim toss bacon at it,1
"what will you do today, to disrupt, disturb, and defy the enemy?  ah, good question. glad you asked.",1
you nigga eating these hoes pussy but they aint worth it,1
berharap kak isyanasarasvati umur inspirasi musisi indonesia suka musik indonesia kak isyana,0
meanwhile the metoo movement happened because of the way liberals treated women,0
foucault was a liberal and you are gay!,1
stan lee doesm t like faggots like you harvey,1
remember when we paused an allstar game to honor mariano rivera? tbt,0
youre a bitch amp; i hate you,1
"USER Browh. Anda punya wewenang di DPR utk bentuk pansus ato apalah.. Ambil action donk, cocot aja di twitter..'",1
you are supposed to heed all warnings. we were there in july,0
you are pathetic!,1
"you can mock michelle obamas turnipforwhat video, but the turnip is now third in line of succession for president.",0
anjing tolol ikut2an membicarakan kepercayaan orang dasar tolol urus kepercayaan kamu kasihan deh,1
wow mind blown follow the white rabbit q,0
some of you girls and gays never played with a huge bratz doll head and it shows,1
Jangan lupa baca webtoonnya juga . Lebih seru dan Mash lanjut ceritanya,0
i see ya big boi in the oreo vs,0
info,0
Asik Anjay Boys😮😍,1
i mean sometimes eating a carton of double stuf oreos is your only option.,0
my coworker has a sick ass one for work,1
my cousin does have me all about why tf we in the ghetto,0
user you draw like a faggot,1
bangsat bangsat bangsat,1
mental illness is a family illness.  at least she is out of the gene pool now.,1
USER USER USER USER Kampungan adrian nptl',1
penispill salesman lost his mind last night,0
"Knp yaa artis2 hidup nya penuh dramaðŸ˜­ðŸ˜­ awal romastis, ngelamar lah, kepingin jdi garda terdepan , ujung2 nya beginiðŸ˜…ðŸ˜…ðŸ˜…ðŸ˜…",0
skank mudshark has to shop at the dollar store cause shes a single mom,1
muka nya begitu seren bikin mual liatnya,1
please forgive me trump supporters? walkaway,0
"""Anaknya udh pinter, maknya yang kelempengan.. berasa masih baby, tingginya azka aj melebihi mamanya..""",1
wow!!  downvotes! guess soros paid trolls and filthy kikes got paid today!!,1
video from london massive crowds gather to hear geert wilders demand tommy robinsons release,0
i hope the british and dutch governments can receive white south african refugees.,0
nuke the unborn gay whales for jesus,0
gapapa gaes.. yg penting abg nya pede dulu punya otak atau engga belakangan,1
must be driving liberals crazy!,1
never vote for anyone that is governed by islam,1
so which beaner is your favorite baseball player do you have a big poster of him hanging on your wall,1
wkwkw udik bgt ya dia,1
why did i watch queer eye on my break now im crying,0
the queers and lezzies are overstepping their boundary which ends at the closet threshold,1
muslim criminals invading and taking over canada,1
USER USER Dasar bencong.....!!!',1
"no, i do nt promote nordic superiority .",0
nothing with liberals is fair.,0
its not your name. youre account is as fake as a  dollar bill. you are about as dense as stale unleavened bread.,0
Terus kasusnya gimana ini 5 bulan lalu? Nyesek banget dengar ibunya nahan emosi kalau aku dah kugampar tuh,0
just know that she is in a better place,0
Jadi bangsa yang pecundang kalo begitu. Pantes saja kalo jadi cukong dan antek asing.,1
user ew you kpoop ching chong stan    and biackp nk ew yikes disgustang,1
Memang ya tim pendekar bocil kuat bahkan kayaknya bisa ngehack PLN🗿🗿🗿,1
username saya currr ya bunmai sudah nikah tetapi janda janda suami nya rampas mulan jameela menjijikkan sekali ya mulan jameela sebelum rumah tangga bunmai hancur sudah berani bilang dani suami aduha sudah wanita be,0
deport every muslim trash and banislam,1
udaaaahh nontonnnnn lagunya bajunya makeup hairdo nyaaa sukaakkkk,0
just block the idiot. hes not even worth this post.,1
fake  created by a democrat.,1
august   read the best of new novel story pitches url,0
happy birthday nicca do coon shit in a responsible way.,1
user nice burner account nobody names their kid edwina unless they are georgia trailer trash,1
exmuslim woman told the truth about islam and what shes telling will shock you,0
please keep that in mind .,0
do the nigger fears his armenian nigger loving whore,1
user i swear texas is full of white men with guns,0
menyukai desain ruangan modern elegan,0
"makanya kalo jerawatan jgn di pencet, malah bopeng anjir",0
it is easier for other races to follow the herd but not whites .,1
"USER indiehome ini kacrut emang. pernah saking kesel, teknisi dateng beberapa kali cuma cek, pergi, ga solve juga.\n\nsampe 7 hari, akhirnya kudu pake ketebelece dari seorang Dirjen + bakal nulis di Koran Kompas. Gada 1 jam langsung beres. Ngehe~",1
one does not need stats all you need to know is that moslems are low iq mildly retarded savages,1
a play right out of the obomas playbook.dont fall for it,0
deport all indians back to india and make them pay for the trip .,1
most white western women have the racial sense of a cabbage .,1
Cba ganti eyesedow nya jangan itu 🙏🏻,1
jalanan kota ini seperti hutan karena terlalu ramai dan semrawut,0
niggas be knowing and be cool with everybody,0
what every good little faggot needs.,1
when are you going to be on trs or another podcast you filthly zipperhead,1
she say bre you fine i am like bitch break ya back for a stack hoe,1
in the fake national emergency that was created by conservatives for their nwo bullshit,1
having a heck of a time navigating this baby!  help!,0
yeah thats where youre supposed to put the trash can.... rude,1
"""Ka mel gausah merendahkan orang lain. Bersyukur aja diatas langit juga masih ada langit lagi""",0
oon bener kurang apa cobak suami lu,1
i cried like thunder i hate you september,0
"mas hansol, tlg bahas di shorts video aja boleh, yg konflik timnas korea vs wartawan korea dong (suara bocor pas lg nge julid)",0
erick tidak akhlak jelek listy jelek,1
"""bajuku terasa kampungan kalau dipakai ke acara resmi""",0
OBLY 347 LIKES AND 200 REPLIES AND EIGHT HOURS AGO??!!!,1
i wonder how long until they can get the nigger stink out of the white house,1
youre racist against white people whigger. antiracist is a codeword for antiwhite. antizionist is a codeword for antisemite.,1
"at least its not antville, because thats for cunts.",1
i think they meant to write michael.,0
"You deserve to be happy, Jen 🥺",0
Syukurlah atas hadiahnya,0
"""2 3 tutup botol muka lu kek kontol wkwk""",1
KFA sama 11 12 sama PSSI.. Coba belajar dr jepang minimal... Hasil itu panjaaasang hasilnya.. Korea Indonesia mau instan langsung menang,0
aww... he is such a busy monster.,1
ahmed and retard mikey for special olympic boxing,1
"""Muka Pas""an sok sok an mau sm lonte lo anjing""",1
the nigger part was funny,1
flaws on your face looks beautiful with a nice camera camera phone baling anjing hmmm,1
babes we buy brazilian and peruvian not bengali,0
dad should have told the muzrat whore to fuck off and went in anyway,1
USER Intinya yang tidak dukung PRABOWO adalah PKI,1
senang liat n bapak sby menikmati tua brsama cucu tercinta sehat terus ya memo n pepo allah swt melindungi memo n pepo n kelurahan kisss,0
the muzrat trash call everyone a racist,1
says mehhir as he sucks off a spic larping as a white boy,1
alps ink cartridge for md series printer cyan,0
"and there he is, whole block unwrapped",0
"""istilah aneh dipakai untuk menggambarkan desain bangunan""",0
"Bercanda doang bos, jangan baper",0
liberals  wouldnt know the first thing about doing the right thing,1
Genosida Muslim Rohingya oleh Teroris Budha Myanmar! URL +80 desa Muslim Rohingya tlh dibakar Teroris Budha!'',1
mba nya gapapa kah...? jangan2 otewe operasi tompel??,1
i do not pay attention to you niggers anyway,1
"""Lebih najis elu daripada anjing!""",1
"USER USER Kelakuan cebonk paling menjijikan, sutradaranya bego bikin setingan'",1
"""rambutku jelek banget setelah kehujanan""",0
ramos sounds like a shitty ump,1
heran saya mak username kenapa saja pakai ma an v pesbu r nya bederet skandal bertubi2 tidak malu nya muka tembok tidak faedah nya nonton acara yang si manusia kardus,0
oh you are in england?  your views on gun control stopped mattering in .,1
mirip ragill,0
all liberals are a plague but white liberals are a special kinda plague,1
oh its coon bike week in charlotte ok makes sense now,0
USER USER perek lu mah',1
Ada yg bisa menjelaskan kronologiny seperti apa ? Harus melihat dari kedua belah pihak mungkin yg di bully dan yg membulily ada kontak non fisik atau fisik sebelumny,0
time to turn on oan lying faggot shep is on.,1
people are sick of books from crooks.   maga redwaverising url,0
i heard about it from an epileptic kike journo,1
USER Jancuk! Pingin gue tabok itu anak',1
these threads are gay and their shit all retarded,1
gee isnt cracker a racist term? so tired of these race baiters.,1
do you have the state right....cali and chicago are protected by many strict gun control laws.,1
"""Astaga? Ratu edit muka.. Sumpah seren kayak film setan2 gitu?..""",1
this video made me join antifa.,0
Ariel tatum capek banget pastii 😭😭 nyapuuu muluuu,0
"emg kmren ada masalah personal sama panda aja itu kesempatan buat dia ngikut, aslinya mah ga beda jauh🤣",1
it only hit the beaner city,1
Weyhh tolong mengerti bahwa saya sakit Anda tidak kembali kepada saya dari klinik,0
we all know who is responsible for this .,0
what happened?  we happened. o,0
Nafa Urbach gk bersalah dia cuma ngasih tau informasi tunjangan rumah TDK ada merendahkan rakyat kayak yg lainnya,0
"yup, he did, like a straight bitch",1
fuck off you limey suckin kangaroo screwin nigger lovin outback homo,1
USER Plagiat lagu USER \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 kaum kntl!!!',1
i hope you get better soon! colds are for the birds,0
"""Buah nangka buah kemanggi gak ada akhlak lu babi""",1
arab refugees the jews are fucking arabs,1
i get paid too chill.; share the wealth lil nicca,1
"dari Erica, Bravy, Panda gua cuma suka liat Edward ajaðŸ¤£ðŸ¤£",0
raisa pakai baju merah sumpahh cantik bgttt,0
i love my wife hannah,0
the liberals took over,1
mawar pun ga akan kasih apalagi singa bang??,0
user lol sheesh some of these hoodrats are ghetto fine,1
berita tergapenting :),0
Jangan ingin terlihat pintar ataupun bijak kalau dengan cara menjatuhkan orang lain,0
keep getting yours,0
"letters??? holy shit, ive been calling them squiggles for years...",1
i gots a store now!,0
user realiest thing yo white ass ever said,0
Keluarkan dari sekolah aja itu siswi yg terlibat ..muka bajingan,1
america..!!  walkaway get out and vote or live in poverty and servitude...!! maga  wwgwga url,1
mirip babi sih bener awkowwokwowkokwo,1
he is the sweetest i swear,0
"faggot, fruitpop, islameo loving, little libtard creep!",1
user sorry islam law lied everything,0
a nigger bitch is going to be the president of the heritage foundation,1
Lho anak ini muka jelek begitu kog bisa2nya membully teman sekolahnya,0
"dari semua komen, ini doang yg bikin gua ngakak ðŸ˜‚",0
when hoes be sayin they sexually frustrated or need some dick,1
user club diego tho stripper poles stripper hoes,0
wanted to eat her pussy from the back but shes sleep...smh,1
wkwk pahlawan pahlawanannya udah selesai,1
Keluarkan anak goblok yg suka melakukan kekerasan di lihat di muka nya ajah udah nantangin ituh anak udah sok jago,1
all my gold is white not yellow.,0
naw where can i see that hoe at,1
i am the white devils whore   my ancestors must be so disappointed,1
anak itu senang melihat monyet di taman safari,0
another fast ball i hate it for your kind my nigga this ones one of one,0
gt;rt   ankle socks in general are for the faggots bro,1
Apasi Nek,0
bae gotta bitch ; whoops ;,1
shoenice is a legend,0
jeter almost broke yankee stadium,0
what a fake ass faggot,1
bajingan asu pantek benci sekali cowok,1
"Astaghfirullah Hal'adzim..; Benar2 terjadi PEMBODOHAN ..; ; Bagi yg pernah nonton , mungkin bisa tau berapa persen EDUKASI yg didapat dlm film2 ini ..; ; #2019GantiPresiden; ; USER; USER; USER; USER; USER; ;",1
kecewa sctv scene tidak ngotaknya anjing dipikir dih,1
breaking president trump says he giving strong considerations to placing illegal immigrants in sanctuary cities ap,0
uhm niggers will always have ghettos check out africa the dankest ghetto in the world,1
"USER setuju habiisssss, bu puan wapres pak jkw, dan #2019GantiPresiden",1
bitches be like halsey and dating are officially jimin like move bitch thats my girl,1
Ini jaman edan siapepun yg gak dukung wowo di Cap PKI/Komunis/anti Islam/antek cina. Dan klo yg gak mau nonton film G30S PKI juga di Cap PKI,1
Self-love itu penting banget dont let anyone make you feel less,0
i think george romero started the whole black hero in horror movies genre .,0
user money laundering tax evasion real estate corruption birth tourism ethnic ghettos,0
@Tokyo_: kibinyikin bicit,1
user thxs for retweeting me,0
bees are yellow nigger skunks,1
"Kejar setoran ke cina sebelum pak Djarot lengser. Rezim jongos cina sangat membahayakan bangsa & negara, hukum, UU dan Konstitusi dilabrak",1
muka Eko bengek bgt🤣🤣🤣🤣🤣,1
i plan on it,0
were defo living in the last days,1
claire balding i know you can be raped by some niggas you dyke,1
race mixing once done...it cant be undone,0
a portable septic tank. for allllll those pesky feelings.,0
Sepak bola Indonesia tidak akan pernah bisa masuk Piala Dunia. Wkwkwk,1
stop with your nonsense. you are a block. you are stupid!,1
kok gw gak nemu ya yg isinya reaksi orang tua pelaku,0
"USER USER Kenapa Bani Serbet &amp; kaum kampret 212 gak demo krn sudah menipu umat???? Jawabannya krn dana jamaah abu tour mengalir ke ustad2 yg ada di 212,termasuk beli nasi bungkus mereka'",1
kebiasaan balajaer nyampah di ig artis suka2 yang ig bikin caption balajaer yang heboh asyik ceramahin yang ig tar lama2 di bikinin lagu sama teh melly loh balajaer yang berjudul balajaer bersabda seonggak koin laknat nya balajaer ngamuk mengiyakan sekali koin laknat nya jadi penggoda di rt nya gigi duh elah balajaer semua tahu kale kelakuan biduan kamu kek minus segala2nya di bela mati2an pada sakit jiwa,0
"""Suka banget sama rambutnyaa tambah ganteng""",0
theyre coming out of the woodwork to oppose white unity and white history month .,1
hahahahahasureshes just a spoiled bratand goes berserk when shes beaten,1
USER USER Terus menurut lo kitab suci agAma apa yg di bilang om USER ; ; #Mendadakkalap,1
punches my small gay ass,0
secret societies are colluding against president trump through fakenews,0
i be under this nigga like he mine,0
i thought this was fushsia and at the time wanted the red lol,0
number announcement that fucking kike drudge just gave me the biggest blue balls,1
user user you are a muslim so you have no say on judaism,1
cantik ??,0
"politicsinfocus look donald! you are only a duck, stop patronizing me! url",1
dont kid yourself. beastality is next.,0
muka nya muka kolot wkwk muka bayi2 lucu begitu,1
tbt my precious gook baby ;;;;;;,0
it is  you get to see a good game and niggas working,1
user i was raped date april ain t shit lol cancelapril,0
that the jews coming they will harass you for moderation do not do it,1
i fucking loved that cat i am so sad,0
look at all the shootings of muslimes in canada,1
i have number niggas again this is ghetto,1
USER Bacot x si aseng ini kan ki',1
i love you so much and im so proud of the great actress you are today,0
if i ride up to your bitch in these then...homie consider yourself a single nigga .,1
Program anti-bullying di school kita udah improve banyak im glad,0
go ona bitch page and you see her her boo ight click the nigga page and crickets cold world,1
so after taking with kavanaugh he is able to diagnose his accuser,0
user user how can a refugee cross any border illegally asking for people who need help,1
wow love the spray,0
"""masih good vibes walaupun sedang lapar""",0
Lu kayanya ga pernah mandi yaa itu ketombe banyak bet,1
unfoll bilang najissss,1
"reds fan snags foul ball, gets shoved by player, flips bird, becomes true american hero",0
got my vans on.. my pockets chunky,0
you tryin to say ofay?,0
"Berasa banget ariel tatum enegggghh 😭 saya juga mau muntah,kenapa cari peran cowok juga yang gelap banget 😭",1
fake conservatives and their fake outrage over the budget betrayal url url,1
yellow rice black beans and pork chop sis,0
mom says finish up those antifa posters and get upstairs. dinners ready.,0
kasihan bapaknya Rebecca,0
bagus iniii tidak kaya yang ingin terkenal rambut alus2in dulu muka makeup dulu biar dikamera keren hahaha kalau benar benar kelihatan lagi lelahnya habis pulang sekolah,0
he is trash himself to do that,1
pantesan org Jepang suka jln kaki??,0
ijustdontseemyself ever supporting strict gun control. a liberalsguns guns secondamendment,1
"if i could be anywhere on earth right now, you know it would be yankees stadium",0
user leave me alone porch monkey lol,1
"no, there is no logic for closing the section .",0
"bad bitches,  glocks,  choppas",1
user a bunch of little ghetto bastard children with no family structure,0
you are very welcome gordon and shirley xxx,0
hisnfuckign giggle im faggot,1
i got hicks lol,0
"no police department that hires gypsies, halfbreeds, and nigglets should be trusted.",1
so glad you are an american! americans dont hate....liberals are the true party of hate!,1
we gunna laff at chavarubio beaner supporters in a min,0
diversity chcgo blck pstr flooded w dth threats ovr endorsement of gop candidate ;u sellout uncle tom ass ngger;,1
sukses yah ka rosameldianti_ semangat,0
user user stacey dash commits black on white violence against her white husband,0
Gua takutnya tasyi punya penyakit npd itu loh ..,1
user the retard restarted the game,1
user  maybe you should stop demanding the token kike be your personal jesus,1
USER budha kafir teroris,1
you are so close.,0
"""Bangkit ya bang jangan lemah buat pelajaran dan ujian buat lu jadi yang lebih baik lagi bang""",0
pants drooping below the ass...,1
model tas itu menurut saya kampungan,0
jordan jereb smells like teen spirit.,0
Udah nahan buat No Comment tapiiiiiiiiiiii ih anjir kesel KAGA BERSYUKUR BANGET!!! Ga beda jauh sama si 🐼 bjiirrrr lah fak kata gue teh,1
lmao bitch is dumb slap her up,1
clearly durbin lived under a rock for those eight years!,0
"USER USER USER USER USER USER USER USER USER USER USER Rezim paling bejat ya Rezimnya USER, negara ancur kebanyakan import,\nRp nyungsep dibilang dollar yg menguat\nHarga sawit ancur",1
sekarang yg dikerudungin mulutnya bukan rambutnya ðŸ˜­,1
"first brush your teeth before you reeeee at me, you prepubescent little boy.",0
dallas hoe rt  why,1
no such thing as a patriotic democrat.,1
"RT USER: Sekumpulan Teman Penista Agama\nTdk ada empati buat korban banjir, hanya koar2 memuji junjunganya https:\/\/t.co\/XQFktDG74x",1
my best friend loves justin beiber what a fag ;;;,1
is it time the cowardly police of common core faced our wrath?,1
ah.. classic antifa.. behaviour of trashpeople.,1
"Pantesan pada marah warga sana, kerjaan begitu",0
"dawg, you so trash your momma got charged with littering when she dropped you off for school",1
"how many niggers are in my store, i knooooooow your stealing! ;;;",1
i got more common sense than all of my followers,1
did the jews get you down,1
"Plenger plenger gitu tetep masuk pildun. Msh salah satu jagoan asia.. gak kayak sebuah negara dgn penduduknya 280juta org, tp nyari dan buat 11 org yg OP aja gak bs",1
why the fuck is australia still playing cricket in southafrica????   boycott those racist cunts.,1
USER Slma pmimpinnya dungu rkyt gk kn mndptkn kbrkhn',1
what good are these scammers to the country who broke eu law to come here ?,1
lock this dick up and throw away the key.,0
jihadi john beheader of journalist foley and sotloff was arab charity collector  via,0
ugly emo trash go cut,1
"pacarnya mgkin bisa terima, tp mertua nya ?? ??",0
user would be nice if he recognised the plight of white farmers in south africa,0
islam is the militant army of the saudi kings,1
illegal alien because i can fascists tucker,1
"""parah, tugasnya banyak banget minggu ini""",0
mending liat dek molen biarpun cowok tetapi cuantik tidak kaya cewek tetapi mirip bencong wkwkwk,0
i stopped caring about mcm when i noticed dykes where getting chose before me,1
stamp we did this shit all the time,1
dia kan emg orkay dari dulu jdi ga ada rasa2 pernah jdi org bawah atau kekurangan keknya,0
Did YouTube just get rickrolled?!?,0
signs you are a sales zombie  url marketing sales retail style  wednesdaywisdom url,0
Pray for karyawan,0
not sure i want to go there mentally. sad. tragic.,0
they trash... rt  pointless bitches in the club rt  smfh,1
leave one wolf alive and the sheep and whitewalkers are never safe,0
he is definitely an adorable little guy.,0
user user of course they are all white supremacists you idiot,1
this is where corrupt gay boy obama was raised and goes back to on vacations,1
user whats next this guy calls the nhl full of white supremacists,0
look at this little faggot.  tell her shes beautiful as much as you can. itll make her smile,1
omg no plz stop calling me an idiot... are we in kindergarden you fucking faggot,1
kalo knetz nonton gmn ya? wkwk,0
you are...,0
@NatyaShina tapi aku cuma kangen PINKPANDA ka nat titik 😭,1
mommy is a retard and so his her demon spawn,1
kalau lomba an sama babi babi nya nomor 2,1
Arhan sebaik itu loh kaa….,0
"""bentuk meja itu aneh tapi cukup kuat""",0
Dagu'a Thin Kyk Needle,1
shock claim dianne feinstein says she was pressured to release fusion gps transcript  immediately backtracks,0
"""antrian tadi bergerak lambat seperti siput""",0
Bang mau kena pukul kah niii Gua udah serius nonton Kampret abang ni,1
when i die throw a couple bad bitches in my casket..,1
my inner nigger is coming out,1
because she is more intelligent than you are.,0
lagi main pahlawan pahlawanan bang😂😂😂,1
idk who gave that bitch my name,1
everyone muted you ...  thanks for working for free   maga,0
"yang gapernah hujatt orang lain, mending urusin hidup sendiri 🙌",0
muh freeest nation on earth!!,0
isnt past the time to start killing all leftist?,1
membuat masyarakat terpecah belah,0
"a kosher slaughter , blessed by every rabbi under the sun .",1
yall both gimped up?? aint tht a bitch huh lol,1
serenawilliams yes she should be boycotted.  she is a nasty bit of work.,1
not to be a depressed bitch but im definitely not feeling new year eve,1
"KFA (Korea) = CFA (China) = PSSI (Indonesia) = FAM (Malaysia) plenger semua wkwkkwkw, yg lagi bener mah JFA (jepang)",0
i am a dyke i am a whore i am me,1
Rezim Laknat si jokodok; #2019GantiPresidenBaru; #2019GantiPresiden; #2019AsalBukanJokowi,1
a retard being questioned by good cop and his sidekick bad cop,1
this pervert bastard needs to be in prison.,0
