text,label,orig_split,oof_prob_0,oof_prob_1,oof_pred,oof_fold,ce_loss,is_disagreement,noise_type
y  all got everybody infiltrating negroes  nicki minaj,0,train,0.391922265291214,0.6080777049064636,1,4,0.9366917616848159,1,Clean
maybe you should stop spinning dreidels and freebasing pennies while you larp as some paki thot,1,train,0.6079289317131042,0.39207109808921814,0,4,0.936312082961133,1,Clean
now comes the pain...............  maga  wwgwga url,1,val,0.6078950762748718,0.3921049237251282,0,2,0.9362258124428053,1,Clean
how shy people flirt. learn tips from the best!,0,train,0.3921891450881958,0.6078108549118042,1,1,0.9360110425835387,1,Clean
liars like the antifa twins you vigorously defend?,1,val,0.6076046228408813,0.3923953175544739,0,3,0.9354854841998581,1,Clean
last point if you keep them in ghettoes explain white flight surely there would be no need no,1,val,0.6075787544250488,0.39242127537727356,0,2,0.9354193341641863,1,Clean
_dy1412 buset cantik diedit saja mba coba sudah aslinya sudah mirip buntelan kentut,1,train,0.6073855757713318,0.3926144540309906,0,5,0.9349271816407289,1,Clean
whites hide in their all white cities towns neighborhoods etc .,0,train,0.39296430349349976,0.6070356965065002,1,4,0.9340365020435873,1,Clean
it seems that  holds the whip hand when it comes to governing the  and brexit.,0,train,0.39300110936164856,0.606998860836029,1,4,0.9339428443136829,1,Clean
whatever white people do asians dont have to follow,0,train,0.39335259795188904,0.6066473722457886,1,5,0.9330488735461261,1,Clean
anjir dark bgt abidzar,1,train,0.6065276265144348,0.3934723436832428,0,1,0.9327444964834737,1,Clean
so you are an illegal immigrant that got amnesty,1,train,0.6057671308517456,0.3942328691482544,0,1,0.9308135058312889,1,Clean
itu ah babi kamu din,0,val,0.39446890354156494,0.6055310964584351,1,5,0.9302149667927568,1,Clean
"democrats want more gun control!  i say,   just go to the range and practice,..  youll get better  url",1,train,0.6054389476776123,0.3945610523223877,0,3,0.929981391931481,1,Clean
rigen anaknya bahlil juga kayanya,1,train,0.6052263379096985,0.3947736322879791,0,3,0.9294427611709795,1,Clean
i am shocked a moslem planning a terror attack,1,train,0.605082631111145,0.39491739869117737,0,1,0.9290786531865991,1,Clean
thats ok antifa terrorists dont have intelligent conversations any way. keep your head in that safe space. url,1,val,0.6050506234169006,0.394949346780777,0,1,0.9289977583019867,1,Clean
i continue to be concerned that our countrys gun control laws are not good enough to protect our children. i will only vote for the party that is willing to address this issue.,1,val,0.6050361394882202,0.3949638903141022,0,2,0.9289609351861207,1,Clean
sick of these niggas hire some fucking help get rid of these niggas,0,train,0.39506468176841736,0.604935348033905,1,2,0.9287057761743489,1,Clean
sounds like moslem men have no self control whatsoever,0,train,0.3951737582683563,0.6048262715339661,1,4,0.9284297164559009,1,Clean
the rugrats believe in gun control,0,train,0.3953060507774353,0.6046939492225647,1,4,0.9280950019981747,1,Clean
"yaudasi gausah kemana2 toh itu salahnya sendiri kenapa mauuu, dan kalaupun emang anaknya toh juga gabisa dinasabkan ke bapak nyaaa dan juga gaberhak dapat nafkah sesuai hukum agama",0,train,0.3953581154346466,0.604641854763031,1,2,0.9279633034603847,1,Clean
Tumben kali ini gue gercep bet di podcast om Dady😁,1,train,0.6046366691589355,0.39536330103874207,0,5,0.9279501873262128,1,Clean
"Kampret betul, pas mengarah kesitu udah mbatin “ini mah filmnya mas hansol”😂🤣🤣",1,train,0.6042794585227966,0.39572054147720337,0,5,0.9270470201938672,1,Clean
Gausah ditahan buarin digebukjn lah kebiasaan bgt dibelain bodoh bgt yg misahin bloon bgt orang udh maen fisik juga biar tau tiap perbuatan tu ada balasan,0,val,0.3958190679550171,0.6041809916496277,1,5,0.9267980712413486,1,Clean
powers u dont go outside ur tanks been on full for  months u anti social monkey,0,train,0.3959369957447052,0.6040629744529724,1,4,0.9265001820404523,1,Clean
disini mau sombong langsung ciut 🤣😭😭 semangat terus bang oki!,1,train,0.6040503978729248,0.3959496021270752,0,5,0.9264683431827043,1,Clean
battering rams used by liberals; sex amp; racism. it is sinister amp; desperate beneathhumanity,1,train,0.6040497422218323,0.39595022797584534,0,5,0.9264667625566041,1,Clean
"""Kayak Randy Pangalila klo gk pake kacamata""",0,train,0.395997017621994,0.6040030121803284,1,2,0.9263485990136074,1,Clean
just got home. what the fuck happened today?,1,train,0.6039894223213196,0.3960105776786804,0,3,0.9263143567745982,1,Clean
dudes built like a crushed twinkie,0,train,0.3961469531059265,0.6038530468940735,1,1,0.9259700428640599,1,Clean
you d think a gay gym would have whatever equipment required to work the rear end,1,train,0.6037585735321045,0.3962414562702179,0,5,0.9257315154862709,1,Clean
ngapain nginap rumah cowok tidak ada keluarga lagi kamu,1,train,0.603316068649292,0.3966839611530304,0,3,0.9246153829496494,1,Clean
erase islam from history hold them accountable maga is simple no,1,train,0.6032170057296753,0.3967830538749695,0,3,0.9243656114517107,1,Clean
manusia kocak ini nih,0,train,0.3969056308269501,0.6030943989753723,1,4,0.9240567322769971,1,Clean
user honey they are the ghetto of all of gary,0,train,0.397080659866333,0.6029192805290222,1,2,0.9236158454650465,1,Clean
Jadi Valak??,1,train,0.6024243831634521,0.39757558703422546,0,3,0.922370206904178,1,Clean
user every failure find someone else to put the blame on buhari is a fucking failure,0,train,0.3976432979106903,0.6023566722869873,1,1,0.9221999119629728,1,Clean
shameonyou conservatives proud of yourselves for inflicting such horrors on the folk of palestinian.... url,1,train,0.6022382378578186,0.3977617919445038,0,1,0.9219019655801766,1,Clean
why adonnis look like he bout to sell the most ghetto used cars of  ?,0,train,0.3978504538536072,0.6021495461463928,1,4,0.9216790883936107,1,Clean
the dems are campaigning on medicareforall and gun control. how are those falsehoods?,0,train,0.3978711664676666,0.602128803730011,1,1,0.9216270284431577,1,Clean
why is the dole queue in the ghetto so black,1,train,0.6020915508270264,0.39790844917297363,0,3,0.9215333273615982,1,Clean
obviously not because the cancer antifa committed a fucking crime.,1,train,0.6020600199699402,0.3979400098323822,0,4,0.9214540141228327,1,Clean
most cities have a ghetto street named mlk blvd,1,train,0.6020198464393616,0.39798012375831604,0,5,0.9213532152504965,1,Clean
dosen gini tuh banyak banget 😭,1,train,0.6019219160079956,0.3980781137943268,0,2,0.9211070271404233,1,Clean
Pemikiran macam apa ini 🗿,0,train,0.3981534242630005,0.6018465161323547,1,5,0.9209178598811559,1,Clean
is trying too hard to create a racist agenda.,0,train,0.39818742871284485,0.6018126010894775,1,2,0.9208324581345597,1,Clean
"Oh tidak ada urusan ya, kasian juga ya pemimpin kita tidak dianggap ðŸ˜¢ðŸ˜‚",0,train,0.3990831971168518,0.6009167432785034,1,5,0.9185853697509895,1,Clean
i have been on number since a kenyan moslem became president,1,train,0.6008813977241516,0.3991186320781708,0,3,0.9184965827799599,1,Clean
and pedophile podesta still on with his blue check mark account.,1,train,0.6006991863250732,0.39930081367492676,0,1,0.9180402271616523,1,Clean
masih layak di katain nih orang,1,val,0.6005207896232605,0.3994792103767395,0,3,0.917593554236924,1,Clean
user dear jews after trump is done with the immigrants who next being a white nationalist who would be his next victims certainly black and brown citizens what about asian indian jews muslims mediterranean you modern holocaust,0,val,0.3995780944824219,0.6004219651222229,1,2,0.9173460523228916,1,Clean
"""Selamat ulang tahun panjang umur sampai ketemu dajjal""",1,train,0.6003665924072266,0.39963340759277344,0,5,0.9172076331177218,1,Clean
Neira kanjera. Cyber bullying ❤🎉😊,1,train,0.6002944111824036,0.3997056186199188,0,5,0.9170269562710427,1,Clean
Maap bgt unfoll,0,train,0.399748295545578,0.6002517342567444,1,3,0.9169201910780941,1,Clean
ada yang besar tapi bukan bola akwwkaw,0,val,0.3997716009616852,0.6002284288406372,1,1,0.9168618925511516,1,Clean
Dia lagi hamil ya?(bertanya dengan nadaaa sangat lembuutt),1,train,0.600201427936554,0.39979857206344604,0,5,0.9167944285494142,1,Clean
user devildog if that raghead was number then i am baby leroy,1,train,0.6001951694488525,0.39980483055114746,0,5,0.916778774569751,1,Clean
hiring someone from this website should ensure we do nt hire undesirables .,1,train,0.600189745426178,0.399810254573822,0,1,0.9167652079855894,1,Clean
he was almost....almost as bad as obama!,1,train,0.6000940799713135,0.3999059200286865,0,2,0.9165259594662797,1,Clean
Ko jd kisah nyata baru kejadiank dikomplek Pepabri kunciran udh masuk berita,1,val,0.6000011563301086,0.3999987840652466,0,2,0.916293771715659,1,Clean
noticed shes a blonde. fits the conservative mold. i dont know why conservatives are obsessed with blonde hair and internet addiction.,0,val,0.4004655182361603,0.5995344519615173,1,3,0.9151276129688779,1,Clean
also the left calls anyone it doesnt like fascist  gt;calls everyone on the left antifa.,0,train,0.40080177783966064,0.5991982817649841,1,4,0.9142882934936236,1,Clean
le american have never seen jews in beast mode but the ones that live in dearborn michigan texas and houston are starting to see the light just give the rest some time zionism will take good care of that,1,val,0.599128246307373,0.40087175369262695,0,4,0.9141137190555471,1,Clean
"so you elevate that minority ever so slightly , and screw the rest .",0,train,0.40087229013442993,0.5991277694702148,1,2,0.914112380868361,1,Clean
i think she is implying that men dont give birth!  how dare she,0,train,0.40097668766975403,0.5990232825279236,1,3,0.9138519888523985,1,Clean
Et dah ganteng banget dah ko,0,train,0.4014536142349243,0.5985463261604309,1,5,0.9126632834403592,1,Clean
berani2ny lewat fyp guaa,1,val,0.5984755754470825,0.4015244245529175,0,2,0.9124869141880105,1,Clean
cakep sih sayang aja tembem.. pipinya masa yang lain,1,val,0.5983650088310242,0.40163496136665344,0,5,0.9122116591978511,1,Clean
kaget tiba2 fiki naki nikah😱,0,train,0.4020618200302124,0.5979381203651428,1,2,0.9111494210165454,1,Clean
my manager is a white boy who thinks he  ghetto lmao,1,train,0.5977849364280701,0.40221506357192993,0,4,0.9107683494062669,1,Clean
suaranya dibuat2 bgt lol,1,train,0.5976439118385315,0.40235602855682373,0,1,0.9104179391374535,1,Clean
ashley calling michaels number years old white ass a stallion almost made me puke,0,train,0.4024592339992523,0.5975407361984253,1,1,0.9101614692423212,1,Clean
liberals ....cry and complain that all they do url,1,train,0.5967130064964294,0.40328699350357056,0,2,0.9081068277999752,1,Clean
si hebatnya banci yang badannya penuh koreng kaya kamu,1,train,0.5966780781745911,0.40332186222076416,0,3,0.9080203702388714,1,Clean
she is full of bunk.,1,train,0.5964463949203491,0.4035536050796509,0,5,0.90744594983659,1,Clean
TB pada gag ikut lamaran kerja apa libur panjang lhoo dek,0,val,0.40412774682044983,0.5958722233772278,1,1,0.9060242460021387,1,Clean
hope theyre brushed up on their very large negative numbers!,1,train,0.5958276987075806,0.4041723310947418,0,5,0.9059139298570452,1,Clean
meninggalkan berlian tai sapi,1,train,0.5957692265510559,0.40423083305358887,0,5,0.9057691952455452,1,Clean
"diuresis  definition, types, signs, causes, treatment, diagnosis. urination is a vital process in",0,train,0.40424567461013794,0.5957543253898621,1,4,0.9057324803715568,1,Clean
no wonder we are in such bad shape with this tribe in charge of the white house and congress .,1,val,0.5956545472145081,0.40434542298316956,0,2,0.9054857589475034,1,Clean
olivia you are killing it,0,train,0.4043905735015869,0.5956093668937683,1,5,0.905374101945316,1,Clean
actually i prefer my jews going up the chimney,1,train,0.5955459475517273,0.40445399284362793,0,2,0.9052172872869507,1,Clean
he and obama... cant stand em.,0,train,0.40481317043304443,0.5951868295669556,1,3,0.9043296258834002,1,Clean
"""Santuy aja bang ga usah di tanggepin,btw gw suka gaya lo""",0,train,0.40521472692489624,0.5947852730751038,1,4,0.9033381624386084,1,Clean
well since your streams always have porn in the title im going to sa you love porn,1,train,0.5945079326629639,0.40549206733703613,0,2,0.9026539682887087,1,Clean
gimana dengan Tugba😭,0,val,0.40561047196388245,0.5943894982337952,1,1,0.9023620085870674,1,Clean
when theyre reviewing plays he is insufferable,0,train,0.40574803948402405,0.5942519307136536,1,1,0.9020229044314596,1,Clean
i hope  ask  about the deep state and swamp creatures undermining presidents agendas and latest  video,0,train,0.4057719111442566,0.5942280888557434,1,4,0.9019640724576531,1,Clean
"Dulu waktu sy mts sy d bully, tas d coret2, d omongin ini itu, sy diem ga pernah ngadu k siapa2... Akhirnya sy masuk SMK org yg bully udah kerja jd ART d luar kota,. Pembalasan dr Allah ada aja,. Skrg klo bully jgn diem aja ya nak anak....",1,train,0.5941909551620483,0.40580904483795166,0,2,0.9018725629330708,1,Clean
white cops are called racists by mobs and liberals daily,0,train,0.40591347217559814,0.5940865874290466,1,1,0.9016152648144803,1,Clean
Drama cina,0,train,0.4060054421424866,0.5939944982528687,1,1,0.9013887151784022,1,Clean
great tweet! please retweet! patriots deplorables      walkawayfromdemocrats backtheblue rapistdemocrats frauddemocrats maga url,0,train,0.40605196356773376,0.5939480066299438,1,2,0.9012741384872202,1,Clean
looks like any other little porch monkey to me!,0,train,0.4062477648258209,0.5937522053718567,1,1,0.9007920473205357,1,Clean
"Hands Ko Buntung ,, Hey Maid",1,train,0.593751072883606,0.40624895691871643,0,2,0.9007891129261841,1,Clean
"tidak terbayang kalo dia beneran lanjut sama sapri, junho eunho jena yang sekorea itu harus liat kuda lumping terusðŸ˜­ðŸ˜­",1,train,0.5937149524688721,0.40628501772880554,0,3,0.9007003515666892,1,Clean
Noway 😮,1,train,0.5936408042907715,0.4063591957092285,0,3,0.900517792017498,1,Clean
i also understand a lot of the followers are maga and cult aligned politically.,0,train,0.40658074617385864,0.5934192538261414,1,1,0.8999727321460346,1,Clean
Pukulin Rame2,1,train,0.593209981918335,0.40679001808166504,0,2,0.899458152764476,1,Clean
and what did you expect from a known muslim who supports terrorism,0,train,0.40683257579803467,0.5931674242019653,1,5,0.8993535398475572,1,Clean
Gampang. Jelek di piala dunia. Terjawab kan? Skip konten,1,train,0.5930753946304321,0.40692460536956787,0,4,0.8991273554916943,1,Clean
he is harry potter,0,train,0.407382994890213,0.5926169753074646,1,1,0.8980015166344448,1,Clean
she is.  ur screwed.  trump owns scotus and he will exact a wrath upon enemies after the midterms,1,train,0.5921633243560791,0.4078366756439209,0,4,0.8968884895156396,1,Clean
i hate arabs why they said we all are working in macdonalds,1,train,0.5919629335403442,0.40803706645965576,0,4,0.896397259538688,1,Clean
kapan masuk pengadilan Pak budi?😁,1,val,0.5919557213783264,0.40804430842399597,0,5,0.8963795113960069,1,Clean
"finally...the end of this fake, heretical pope?",0,train,0.40813860297203064,0.5918614268302917,1,5,0.8961484491006866,1,Clean
@lotuye: repot bat banana boat,1,train,0.5917489528656006,0.4082510471343994,0,2,0.895872982200622,1,Clean
nigga melly said  i get a ssi check i  m retarded fr,1,train,0.5915822386741638,0.4084177315235138,0,4,0.8954647765834001,1,Clean
Innalilahi wa innailaihi rojiun RIP HUKUM di INDONESIA ðŸ‘ŽðŸ»âš°ï¸ðŸ¥€ðŸ“´,0,train,0.4085198640823364,0.5914801359176636,1,4,0.8952147389797837,1,Clean
she should take a walk through nogo zones...  the world would be a better place.,1,train,0.5912879705429077,0.4087120592594147,0,4,0.8947443824625402,1,Clean
im waiting for them to claim the walking man at intersections is racist.,0,val,0.408772349357605,0.591227650642395,1,5,0.8945968809379505,1,Clean
at least you got the candy on stage oh no you did not user is a fucking savage,0,train,0.40882986783981323,0.5911701321601868,1,5,0.8944561805310942,1,Clean
from time you see a ghetto yute in formal wear just know they bouta go to court or funeral,1,train,0.5911113023757935,0.40888866782188416,0,3,0.8943123658085267,1,Clean
user shit i need a flamethrower  kill all them mfs neph,0,val,0.4091034233570099,0.5908966064453125,1,3,0.8937872860617276,1,Clean
Lo itu desperate banget looking for attention kasian,1,train,0.5908671021461487,0.4091328978538513,0,1,0.8937152420908354,1,Clean
theres a reason why the yankees dont want anderson any longer.,0,train,0.41011497378349304,0.5898850560188293,1,5,0.8913177347330276,1,Clean
imagine the uproar if the black girl said  ten  .,0,train,0.41016653180122375,0.5898334383964539,1,5,0.8911920266256338,1,Clean
Di kasih princess malah pilih ikan teri,1,train,0.589623749256134,0.41037628054618835,0,5,0.8906807827359138,1,Clean
i wish you were gay,0,train,0.4105522036552429,0.5894477963447571,1,5,0.8902521872732562,1,Clean
Nafa Urbach gk bersalah dia cuma ngasih tau informasi tunjangan rumah TDK ada merendahkan rakyat kayak yg lainnya,0,train,0.41086357831954956,0.5891363620758057,1,4,0.8894940458154129,1,Clean
disregard women and acquire currency,0,train,0.41123852133750916,0.5887614488601685,1,2,0.8885818889334076,1,Clean
while middle america was alternating between struggling along economically and finding cheap distractions they probably missed whole generations being taught to hate this nation that being white was a historical sin and that unrest is justice now many are finally being forced to notice this,0,val,0.41128009557724,0.5887199640274048,1,1,0.8884807988452047,1,Clean
Tolol sia mah di halangan jenteing eta indung na,1,train,0.5886446237564087,0.4113553762435913,0,4,0.8882977756979172,1,Clean
Dah gua langsung unfollowðŸ˜Œ,0,train,0.4113579988479614,0.5886420011520386,1,1,0.8882914001983824,1,Clean
this maga would spend more than you amp; your homies together....now stop ya whining...,1,train,0.588415801525116,0.41158419847488403,0,1,0.8877416662477962,1,Clean
capek bgt pasti tu ariel ðŸ¤£ðŸ¤£ðŸ¤£,0,train,0.4116630554199219,0.5883369445800781,1,2,0.8875500908859447,1,Clean
Komitmen Esscontinent Hilstream Bersama Tetapi Bukan Upaya Untuk Menikah dengan Baik Meninggalkan Buang -buang Waktu,1,train,0.5881950259208679,0.4118049740791321,0,3,0.8872054055902652,1,Clean
user we were all dykes just confused dykes,0,train,0.41195011138916016,0.5880498886108398,1,1,0.8868530258257205,1,Clean
billie eilish is the mother of all depressed gay kids,0,train,0.4119507372379303,0.5880492329597473,1,1,0.8868515065924991,1,Clean
shes an osuite...so she is deregionised.,1,train,0.587924063205719,0.412075936794281,0,2,0.8865476340086144,1,Clean
Isu ini kok langsung tenggelam sama lagu MBG dan Bahlil?,1,train,0.5877860188484192,0.4122139513492584,0,3,0.8862127650304737,1,Clean
or your in the ghetto,0,train,0.41228049993515015,0.5877194404602051,1,2,0.8860513362035543,1,Clean
or you could legislate some common sense gun control and tone down your racist rhetoric.,1,train,0.5876163244247437,0.41238367557525635,0,2,0.885801111581924,1,Clean
not all black girls are ghetto though,0,train,0.412419855594635,0.587580144405365,1,3,0.8857133815515965,1,Clean
it really pisses of the liberal leftist,1,train,0.587410032749176,0.4125899076461792,0,5,0.8853011390266488,1,Clean
dollars. thats what they get for a dead fetus.,0,train,0.41310352087020874,0.5868964791297913,1,2,0.8840570615699663,1,Clean
exhibit a gor the utter irrationality of the left. respect and support for women....i think not!!,1,train,0.5868344306945801,0.4131655991077423,0,2,0.8839068000240622,1,Clean
hopefully they will get deportation orders and be on the next flight back to cairo .,1,train,0.5866792798042297,0.4133206903934479,0,3,0.8835314972767666,1,Clean
user le dindu nuffin lol,0,train,0.41342461109161377,0.5865753889083862,1,4,0.8832801001450827,1,Clean
"faux noise pundits dont like duck molester, proslavery racist, homophobic teabagger darling phil robertson either",1,train,0.5861918926239014,0.413808137178421,0,5,0.8823528493439298,1,Clean
go the gulls. first grade should be a cracker. physical!,0,train,0.4138775169849396,0.586122453212738,1,4,0.8821852016232472,1,Clean
there is no real difference between parties. it is a circus. they all serve the globalists.,1,train,0.5860493183135986,0.41395068168640137,0,2,0.8820084386142806,1,Clean
all the black guys in green all look alike same muslim beards,1,train,0.5851507782936096,0.414849191904068,0,1,0.8798402177969219,1,Clean
it is the asians in white countries that bug me .,1,train,0.5851161479949951,0.4148837924003601,0,1,0.879756816276272,1,Clean
liberals will be complaining that his presence hurts recovery in  ...  ... ....,0,train,0.41493871808052063,0.585061252117157,1,4,0.8796244369311783,1,Clean
dia pikir dia paling cantik padahal hanyalah ampas,1,val,0.584923505783081,0.41507652401924133,0,3,0.8792923805230615,1,Clean
could b ebola too same symptoms,0,train,0.41512423753738403,0.5848758220672607,1,4,0.879177435993004,1,Clean
he is in jail,0,train,0.4152621328830719,0.5847378373146057,1,2,0.8788453126541164,1,Clean
densu dan om dedi pasti lagi muak bgt🤣👍🏻,1,train,0.584710419178009,0.4152895510196686,0,1,0.8787792887398,1,Clean
user user you had me at retarded,0,train,0.4153452217578888,0.5846547484397888,1,2,0.8786452448973603,1,Clean
"""Wah ngehina fisik ni orang,ga bener ya wkwkwkwk""",0,train,0.41560080647468567,0.5843991637229919,1,1,0.8780300792520042,1,Clean
lets go la support my niccas no matter what,1,train,0.5841155052185059,0.41588443517684937,0,1,0.8773478573701075,1,Clean
it ai nt right unless it s white .,1,train,0.5840703248977661,0.41592973470687866,0,4,0.8772389399418785,1,Clean
and you support the right using antifa tactics in other words the tactics of a domestic terrorist group.,1,train,0.5838866829872131,0.4161132872104645,0,5,0.8767977307694479,1,Clean
dreamt i got sued again and the process server was a neonazi thanks brain,0,train,0.4163641631603241,0.5836358070373535,1,2,0.8761950094408579,1,Clean
"but as for them adopting kids , the answer is no .",1,train,0.5835984349250793,0.41640159487724304,0,4,0.8761051120919747,1,Clean
i  m so sick of all white parties,1,train,0.5831916928291321,0.4168083071708679,0,4,0.8751288579093796,1,Clean
okay what the deal with women and goodbye sex,0,train,0.4168112277984619,0.5831887722015381,1,2,0.8751218508096861,1,Clean
when queers persecute u and ir children u might return to god law aka theonomy,0,train,0.41698184609413147,0.5830181837081909,1,4,0.8747125926774388,1,Clean
but google can give beijing every americans phone number. youre kidding me right?   maga,0,train,0.41734907031059265,0.5826509594917297,1,4,0.873832308289184,1,Clean
"menyesal karena ketauan..kalau ga ketauan ya lanjut buly..sekarang aja pasti masih ngebully mungkin sama temen"" nya",1,train,0.5825638771057129,0.4174360930919647,0,2,0.8736238168461099,1,Clean
bono is clearly a racist,1,train,0.5823919177055359,0.4176081120967865,0,4,0.8732118170832562,1,Clean
this pope may have to stepdown,0,train,0.4177987277507782,0.5822013020515442,1,4,0.8727554749797264,1,Clean
"Ya, Dongta Donghae, I Sings I Knump",1,train,0.5821003913879395,0.41789963841438293,0,3,0.8725139747729993,1,Clean
theres dead silence fuck niggaas,0,val,0.41805705428123474,0.5819429159164429,1,2,0.8721373622759935,1,Clean
monyet lu songong. URL,1,train,0.581336498260498,0.41866347193717957,0,5,0.8706878513745141,1,Clean
woyyy lahhh bjirrrðŸ˜‚ðŸ˜‚ðŸ˜‚,0,train,0.41886594891548157,0.5811340808868408,1,2,0.8702043412381406,1,Clean
i hate you niccas! lol,1,train,0.5810762047767639,0.4189237356185913,0,1,0.870066390856874,1,Clean
adawg getcho ghetto booty up,1,train,0.5807546973228455,0.41924530267715454,0,5,0.8692990824509365,1,Clean
kambuh lagi,1,train,0.5806556344032288,0.41934436559677124,0,3,0.8690628216816346,1,Clean
bill maher mocks gullible america for missing the real enemy,0,train,0.42022815346717834,0.579771876335144,1,2,0.8669574926557752,1,Clean
i always do everything last minute i fucking hate that shit already never again,0,train,0.42025861144065857,0.579741358757019,1,1,0.8668850156703776,1,Clean
Coba dehhhhh â€¦â€¦.Ke salon ?? ðŸ˜,1,train,0.5792270302772522,0.4207729995250702,0,3,0.865661784244009,1,Clean
the bengals just got raped by a reindeer,0,train,0.42082515358924866,0.579174816608429,1,3,0.8655378437052799,1,Clean
"@GhraAgags Korban bully yang d0ng0"" itu lho yang suruh sekolah yang bener. Mereka lho kadang cuma berlagak sok pintar dan sok dingin dengan jadi pendiam.",0,train,0.420827716588974,0.5791722536087036,1,1,0.8655317533090698,1,Clean
user the bees are illegal immigrants,1,train,0.578443706035614,0.4215563237667084,0,1,0.8638018835002351,1,Clean
gua lagi nangis aja reflek ngakak jirrrðŸ˜­ðŸ˜­ðŸ¤£ðŸ¤£ðŸ¤£,0,train,0.4215969443321228,0.5784030556678772,1,4,0.8637055295703324,1,Clean
want to touch tha boootyyyyy....neeeeed to touch the heinie ;,0,train,0.42177125811576843,0.5782287120819092,1,5,0.863292154283899,1,Clean
hari hari liat orang selingkuh,0,train,0.4220448434352875,0.5779551267623901,1,1,0.8626437065270888,1,Clean
the dead kennedys didnt give a shit about race. hence the song.,0,train,0.42220520973205566,0.5777947902679443,1,5,0.8622638041555217,1,Clean
Artis tahun kapan?ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»,1,train,0.5774911642074585,0.4225088059902191,0,2,0.8615449898217118,1,Clean
x anon ... hillary clinton  the root of all corruption,1,train,0.5773516893386841,0.4226483404636383,0,4,0.8612147921175985,1,Clean
absolutely but do you really think we should be allowing ghetto blacks to redefine our language,1,train,0.5772076845169067,0.4227922558784485,0,1,0.8608743414299384,1,Clean
Semua orang tua akan lakukan hal yang SMA klo anak nya d perlakukan seperti itu,0,train,0.4231683611869812,0.5768316388130188,1,5,0.8599851621331108,1,Clean
user want to do more than spank that white ass,0,train,0.4238293766975403,0.5761706233024597,1,1,0.8584243181893971,1,Clean
awww his poor pocket. try something else,0,train,0.424908310174942,0.5750916600227356,1,3,0.855881874097949,1,Clean
because liberals hate america and cant stand the thought of a successful country,0,val,0.4256485402584076,0.5743514895439148,1,4,0.8541412960990238,1,Clean
i  m tryna get drunk and this negro playing w my emotions,1,train,0.5738102793693542,0.42618969082832336,0,1,0.8528707481875423,1,Clean
user kool fuck you too then,0,train,0.4262597858905792,0.5737401843070984,1,1,0.852706292546878,1,Clean
lol really you must be a feminazi right go away femme fatale,1,train,0.5734358429908752,0.42656412720680237,0,5,0.8519925664787681,1,Clean
islam playing hide the salam,1,train,0.5731427073478699,0.4268573224544525,0,5,0.8513054610414683,1,Clean
from me to me fuck you nobody care about you you meant to be alone go kill yourself,0,train,0.42787739634513855,0.5721225738525391,1,2,0.8489185815745498,1,Clean
where is my maga cap?! url,0,train,0.428690642118454,0.5713093280792236,1,4,0.8470197341248392,1,Clean
Gonna flag this for nudity so I can rick roll the YouTube staff,0,train,0.42878836393356323,0.5712116956710815,1,3,0.8467918059427085,1,Clean
"Didikan orang tuanya mungkin seperti itu,,, yah mungkin akan kena karmanya nanti apa lagi anak yatim,,, dia akan merasakan nya nanti ...",0,train,0.42887556552886963,0.5711244344711304,1,1,0.8465884591710622,1,Clean
this nigga nipsey really dead smh,1,train,0.5710211992263794,0.4289788007736206,0,1,0.8463477767212093,1,Clean
user white chocolate caramel yum yummy nut ur nipples and clit with it and bon appetit e,0,train,0.42913004755973816,0.5708699822425842,1,4,0.8459952648272286,1,Clean
reading this thread it sure seems like your followers arent for gun control after all jimmy,1,train,0.5705029368400574,0.429497092962265,0,5,0.8451403060038644,1,Clean
coon rt  lt;fills coffee up halfwaygt; lt;uses  irish cremes to fill other halfgt;,0,train,0.4297161400318146,0.570283830165863,1,1,0.8446304277434195,1,Clean
hello youtube.😂,1,train,0.5702247619628906,0.4297752380371094,0,1,0.8444929091902474,1,Clean
user they say we all siberian immigrants and that theyre the real natives mess lol,0,train,0.4298169016838074,0.5701830983161926,1,1,0.8443959710150236,1,Clean
kukira kamu rumah kandang babi,0,train,0.4307079315185547,0.5692920684814453,1,5,0.8423250716782261,1,Clean
mann i aint that smoove booty like you gee,1,train,0.5692458748817444,0.4307541251182556,0,1,0.8422178270250477,1,Clean
haaaaaa cause it never happened so if ye gonna tweet shit make sure its fact kid,1,train,0.5691838264465332,0.4308161735534668,0,4,0.8420737913371552,1,Clean
thats what the obamatard and hitlery did.,1,val,0.5682244896888733,0.4317755103111267,0,2,0.8398494778615279,1,Clean
"dosen babi, pengen liat gue mukanya",1,train,0.5679771304130554,0.4320228397846222,0,2,0.8392768222637785,1,Clean
yo mama so ghetto she uses cigarette butts as qtips,0,train,0.4320286512374878,0.5679713487625122,1,2,0.8392633706282543,1,Clean
moore just got don elected again. liberals never learn. hes more unlikable than trump,1,train,0.5674922466278076,0.43250778317451477,0,1,0.8381549569929002,1,Clean
1.3k is crazy,1,train,0.5669198632240295,0.43308010697364807,0,1,0.8368325635328013,1,Clean
projo artinya negri dan rakyat....apa hubungannya satttðŸ˜­ðŸ˜­,1,train,0.5669081807136536,0.43309181928634644,0,2,0.8368055196807808,1,Clean
never buy from stores that hire minorities over whites if at all possible .,0,train,0.43312889337539673,0.5668710470199585,1,4,0.8367199200442655,1,Clean
